qp	pos	id	rep	trayid	row	col	indpop	water	FT.q	FT.date	FT.dif
109	b7	9906	3	37_i_l	b	7	i	l	1	2016-03-02	132
109	b8	9947	3	37_i_l	b	8	i	l	1	2016-03-15	145
109	c1	9885	3	37_i_l	c	1	i	l	0	NA	NA
109	c2	9725	3	37_i_l	c	2	i	l	0	NA	NA
109	c3	9814	3	37_i_l	c	3	i	l	1	2016-04-07	168
109	c4	9869	3	37_i_l	c	4	i	l	1	2016-03-08	138
109	c5	8231	3	37_i_l	c	5	i	l	1	2016-03-30	160
109	c6	9532	3	37_i_l	c	6	i	l	0	NA	NA
109	c7	9525	3	37_i_l	c	7	i	l	1	2016-03-29	159
109	c8	7203	3	37_i_l	c	8	i	l	1	2016-02-25	126
109	d1	9850	3	37_i_l	d	1	i	l	1	2016-03-22	152
109	d2	6092	3	37_i_l	d	2	i	l	1	2016-03-31	161
109	d3	9635	3	37_i_l	d	3	i	l	0	NA	NA
109	d4	7031	3	37_i_l	d	4	i	l	0	NA	NA
109	d5	9790	3	37_i_l	d	5	i	l	1	2016-03-30	160
109	d6	9524	3	37_i_l	d	6	i	l	0	NA	NA
109	d7	9561	3	37_i_l	d	7	i	l	0	NA	NA
109	d8	7346	3	37_i_l	d	8	i	l	0	NA	NA
109	e2	6191	3	37_i_l	e	2	i	l	0	NA	NA
109	e3	9720	3	37_i_l	e	3	i	l	0	NA	NA
109	e4	9944	3	37_i_l	e	4	i	l	1	2016-02-25	126
109	e5	9399	3	37_i_l	e	5	i	l	0	NA	NA
109	e6	9578	3	37_i_l	e	6	i	l	0	NA	NA
109	e7	9520	3	37_i_l	e	7	i	l	0	NA	NA
11	a2	7416	1	11_p_l	a	2	p	l	0	NA	NA
11	a3	9938	1	11_p_l	a	3	p	l	0	NA	NA
11	a4	9895	1	11_p_l	a	4	p	l	0	NA	NA
11	a5	6142	1	11_p_l	a	5	p	l	0	NA	NA
11	a6	6929	1	11_p_l	a	6	p	l	0	NA	NA
11	a7	6074	1	11_p_l	a	7	p	l	0	NA	NA
11	b1	8236	1	11_p_l	b	1	p	l	1	2016-03-28	158
11	b2	6235	1	11_p_l	b	2	p	l	0	NA	NA
11	b3	801	1	11_p_l	b	3	p	l	1	2016-03-23	153
11	b4	9513	1	11_p_l	b	4	p	l	1	2016-03-02	132
11	b5	9616	1	11_p_l	b	5	p	l	0	NA	NA
11	b6	7071	1	11_p_l	b	6	p	l	0	NA	NA
11	b7	6151	1	11_p_l	b	7	p	l	0	NA	NA
11	b8	9610	1	11_p_l	b	8	p	l	0	NA	NA
11	c1	9701	1	11_p_l	c	1	p	l	1	2016-04-04	165
11	c2	7207	1	11_p_l	c	2	p	l	1	2016-04-06	167
11	c3	265	1	11_p_l	c	3	p	l	1	2016-03-08	138
11	c4	9799	1	11_p_l	c	4	p	l	0	NA	NA
11	c5	7092	1	11_p_l	c	5	p	l	0	NA	NA
11	c6	9339	1	11_p_l	c	6	p	l	0	NA	NA
11	c7	9578	1	11_p_l	c	7	p	l	0	NA	NA
11	c8	9542	1	11_p_l	c	8	p	l	1	2016-04-15	176
11	d1	9845	1	11_p_l	d	1	p	l	1	2016-03-04	134
11	d2	6897	1	11_p_l	d	2	p	l	1	2016-04-04	165
11	d3	9503	1	11_p_l	d	3	p	l	0	NA	NA
11	d4	6193	1	11_p_l	d	4	p	l	1	2016-03-30	160
11	d5	6125	1	11_p_l	d	5	p	l	0	NA	NA
11	d6	9601	1	11_p_l	d	6	p	l	0	NA	NA
11	d7	8351	1	11_p_l	d	7	p	l	1	2016-04-07	168
11	d8	7280	1	11_p_l	d	8	p	l	1	2016-04-01	162
11	e2	2317	1	11_p_l	e	2	p	l	0	NA	NA
11	e3	9545	1	11_p_l	e	3	p	l	0	NA	NA
11	e4	9564	1	11_p_l	e	4	p	l	0	NA	NA
11	e5	6131	1	11_p_l	e	5	p	l	0	NA	NA
11	e6	8214	1	11_p_l	e	6	p	l	0	NA	NA
11	e7	9511	1	11_p_l	e	7	p	l	1	2016-03-02	132
110	a2	7130	3	38_i_l	a	2	i	l	1	2016-03-23	153
110	a3	9567	3	38_i_l	a	3	i	l	0	NA	NA
110	a4	9891	3	38_i_l	a	4	i	l	0	NA	NA
110	a5	9634	3	38_i_l	a	5	i	l	1	2016-03-08	138
110	a6	7244	3	38_i_l	a	6	i	l	0	NA	NA
110	a7	9868	3	38_i_l	a	7	i	l	0	NA	NA
110	b1	10020	3	38_i_l	b	1	i	l	1	2016-03-30	160
110	b2	8264	3	38_i_l	b	2	i	l	1	2016-02-25	126
110	b3	6195	3	38_i_l	b	3	i	l	0	NA	NA
110	b4	9530	3	38_i_l	b	4	i	l	0	NA	NA
110	b5	6243	3	38_i_l	b	5	i	l	0	NA	NA
110	b6	9533	3	38_i_l	b	6	i	l	0	NA	NA
110	b7	9737	3	38_i_l	b	7	i	l	0	NA	NA
110	b8	6897	3	38_i_l	b	8	i	l	0	NA	NA
110	c1	9509	3	38_i_l	c	1	i	l	1	2016-02-22	123
110	c2	7106	3	38_i_l	c	2	i	l	0	NA	NA
110	c3	9927	3	38_i_l	c	3	i	l	0	NA	NA
110	c4	8357	3	38_i_l	c	4	i	l	1	2016-03-02	132
110	c5	9900	3	38_i_l	c	5	i	l	1	2016-02-08	109
110	c6	9402	3	38_i_l	c	6	i	l	1	2016-03-28	158
110	c7	9609	3	38_i_l	c	7	i	l	1	2016-03-28	158
110	c8	9789	3	38_i_l	c	8	i	l	0	NA	NA
110	d1	8214	3	38_i_l	d	1	i	l	1	2016-03-03	133
110	d2	9314	3	38_i_l	d	2	i	l	0	NA	NA
110	d3	7164	3	38_i_l	d	3	i	l	1	2016-04-08	169
110	d4	6173	3	38_i_l	d	4	i	l	0	NA	NA
110	d5	7072	3	38_i_l	d	5	i	l	0	NA	NA
110	d6	9918	3	38_i_l	d	6	i	l	1	2016-03-28	158
110	d7	9546	3	38_i_l	d	7	i	l	0	NA	NA
110	d8	9557	3	38_i_l	d	8	i	l	1	2016-03-28	158
110	e2	9888	3	38_i_l	e	2	i	l	0	NA	NA
110	e3	7217	3	38_i_l	e	3	i	l	0	NA	NA
110	e4	5486	3	38_i_l	e	4	i	l	0	NA	NA
110	e5	7117	3	38_i_l	e	5	i	l	0	NA	NA
110	e6	9741	3	38_i_l	e	6	i	l	0	NA	NA
110	e7	9713	3	38_i_l	e	7	i	l	0	NA	NA
111	a2	7282	3	39_i_l	a	2	i	l	1	2016-03-04	134
111	a3	9562	3	39_i_l	a	3	i	l	1	2016-03-04	134
111	a4	9559	3	39_i_l	a	4	i	l	1	2016-02-26	127
111	a5	7169	3	39_i_l	a	5	i	l	0	NA	NA
111	a6	9537	3	39_i_l	a	6	i	l	1	2016-02-29	130
111	a7	9915	3	39_i_l	a	7	i	l	1	2016-03-04	134
111	b1	8235	3	39_i_l	b	1	i	l	1	2016-03-18	148
111	b2	9371	3	39_i_l	b	2	i	l	0	NA	NA
111	b3	9058	3	39_i_l	b	3	i	l	0	NA	NA
111	b4	9835	3	39_i_l	b	4	i	l	0	NA	NA
111	b5	8351	3	39_i_l	b	5	i	l	1	2016-03-08	138
111	b6	9905	3	39_i_l	b	6	i	l	1	2016-03-30	160
111	b7	9481	3	39_i_l	b	7	i	l	0	NA	NA
111	b8	6929	3	39_i_l	b	8	i	l	0	NA	NA
111	c1	9812	3	39_i_l	c	1	i	l	1	2016-03-11	141
111	c2	7347	3	39_i_l	c	2	i	l	1	2016-03-09	139
111	c3	6142	3	39_i_l	c	3	i	l	0	NA	NA
111	c4	9774	3	39_i_l	c	4	i	l	1	2016-03-21	151
111	c5	9759	3	39_i_l	c	5	i	l	0	NA	NA
111	c6	9551	3	39_i_l	c	6	i	l	0	NA	NA
111	c7	5856	3	39_i_l	c	7	i	l	0	NA	NA
111	c8	7208	3	39_i_l	c	8	i	l	0	NA	NA
111	d1	7419	3	39_i_l	d	1	i	l	0	NA	NA
111	d2	10014	3	39_i_l	d	2	i	l	0	NA	NA
111	d3	6198	3	39_i_l	d	3	i	l	1	2016-03-29	159
111	d4	9523	3	39_i_l	d	4	i	l	1	2016-03-08	138
111	d5	5353	3	39_i_l	d	5	i	l	0	NA	NA
111	d6	9585	3	39_i_l	d	6	i	l	0	NA	NA
111	d7	9836	3	39_i_l	d	7	i	l	0	NA	NA
111	d8	9057	3	39_i_l	d	8	i	l	1	2016-04-11	172
111	e2	1890	3	39_i_l	e	2	i	l	1	2016-03-18	148
111	e3	7218	3	39_i_l	e	3	i	l	0	NA	NA
111	e4	6997	3	39_i_l	e	4	i	l	0	NA	NA
111	e5	9875	3	39_i_l	e	5	i	l	0	NA	NA
111	e6	9822	3	39_i_l	e	6	i	l	0	NA	NA
111	e7	9593	3	39_i_l	e	7	i	l	0	NA	NA
112	a2	9642	3	40_i_l	a	2	i	l	1	2016-03-04	134
112	a3	6911	3	40_i_l	a	3	i	l	1	2016-02-01	102
112	a4	7298	3	40_i_l	a	4	i	l	1	2016-03-08	138
112	a5	9821	3	40_i_l	a	5	i	l	1	2016-03-08	138
112	a6	9870	3	40_i_l	a	6	i	l	1	2016-02-29	130
112	a7	7063	3	40_i_l	a	7	i	l	1	2016-03-01	131
112	b1	8240	3	40_i_l	b	1	i	l	1	2016-03-14	144
112	b2	9594	3	40_i_l	b	2	i	l	1	2016-03-25	155
112	b3	9799	3	40_i_l	b	3	i	l	1	2016-03-18	148
112	b4	9878	3	40_i_l	b	4	i	l	1	2016-03-15	145
112	b5	6989	3	40_i_l	b	5	i	l	1	2016-03-08	138
112	b6	6172	3	40_i_l	b	6	i	l	0	NA	NA
112	b7	7337	3	40_i_l	b	7	i	l	1	2016-03-04	134
112	b8	9826	3	40_i_l	b	8	i	l	1	2016-03-01	131
112	c1	7181	3	40_i_l	c	1	i	l	0	NA	NA
112	c2	9663	3	40_i_l	c	2	i	l	1	2016-03-04	134
112	c3	7296	3	40_i_l	c	3	i	l	0	NA	NA
112	c4	9772	3	40_i_l	c	4	i	l	0	NA	NA
112	c5	9600	3	40_i_l	c	5	i	l	0	NA	NA
112	c6	7062	3	40_i_l	c	6	i	l	0	NA	NA
112	c7	9632	3	40_i_l	c	7	i	l	1	2016-03-10	140
112	c8	9529	3	40_i_l	c	8	i	l	0	NA	NA
112	d1	9887	3	40_i_l	d	1	i	l	1	2016-03-03	133
112	d2	6125	3	40_i_l	d	2	i	l	0	NA	NA
112	d3	9581	3	40_i_l	d	3	i	l	0	NA	NA
112	d4	6194	3	40_i_l	d	4	i	l	1	2016-04-04	165
112	d5	9883	3	40_i_l	d	5	i	l	0	NA	NA
112	d6	9708	3	40_i_l	d	6	i	l	0	NA	NA
112	d7	7280	3	40_i_l	d	7	i	l	0	NA	NA
112	d8	9876	3	40_i_l	d	8	i	l	1	2016-03-08	138
112	e2	6938	3	40_i_l	e	2	i	l	0	NA	NA
112	e3	9549	3	40_i_l	e	3	i	l	0	NA	NA
112	e4	9569	3	40_i_l	e	4	i	l	0	NA	NA
112	e5	9769	3	40_i_l	e	5	i	l	1	2016-03-10	140
112	e6	9738	3	40_i_l	e	6	i	l	0	NA	NA
112	e7	7430	3	40_i_l	e	7	i	l	1	2016-03-25	155
113	a2	7305	3	41_i_l	a	2	i	l	0	NA	NA
113	a3	9804	3	41_i_l	a	3	i	l	0	NA	NA
113	a4	6137	3	41_i_l	a	4	i	l	0	NA	NA
113	a5	9941	3	41_i_l	a	5	i	l	1	2016-03-02	132
113	a6	9590	3	41_i_l	a	6	i	l	1	2016-02-26	127
113	a7	7323	3	41_i_l	a	7	i	l	1	2016-03-02	132
113	b1	9853	3	41_i_l	b	1	i	l	1	2016-02-12	113
113	b2	7162	3	41_i_l	b	2	i	l	0	NA	NA
113	b3	9784	3	41_i_l	b	3	i	l	1	2016-02-25	126
113	b4	8230	3	41_i_l	b	4	i	l	1	2016-04-07	168
113	b5	6235	3	41_i_l	b	5	i	l	0	NA	NA
113	b6	9841	3	41_i_l	b	6	i	l	1	2016-03-21	151
113	b7	9643	3	41_i_l	b	7	i	l	0	NA	NA
113	b8	403	3	41_i_l	b	8	i	l	1	2016-02-25	126
113	c1	9125	3	41_i_l	c	1	i	l	1	2016-02-26	127
113	c2	9513	3	41_i_l	c	2	i	l	0	NA	NA
113	c3	9612	3	41_i_l	c	3	i	l	1	2016-03-04	134
113	c4	9599	3	41_i_l	c	4	i	l	0	NA	NA
113	c5	9866	3	41_i_l	c	5	i	l	0	NA	NA
113	c6	9596	3	41_i_l	c	6	i	l	0	NA	NA
113	c7	7333	3	41_i_l	c	7	i	l	0	NA	NA
113	c8	765	3	41_i_l	c	8	i	l	1	2016-02-26	127
113	d1	9762	3	41_i_l	d	1	i	l	0	NA	NA
113	d2	9819	3	41_i_l	d	2	i	l	1	2016-03-28	158
113	d3	6184	3	41_i_l	d	3	i	l	0	NA	NA
113	d4	9847	3	41_i_l	d	4	i	l	1	2016-02-25	126
113	d5	1552	3	41_i_l	d	5	i	l	1	2016-03-09	139
113	d6	9894	3	41_i_l	d	6	i	l	1	2016-03-16	146
113	d7	9408	3	41_i_l	d	7	i	l	1	2016-04-04	165
113	d8	5577	3	41_i_l	d	8	i	l	0	NA	NA
113	e2	6150	3	41_i_l	e	2	i	l	1	2016-04-11	172
113	e3	9336	3	41_i_l	e	3	i	l	1	2016-03-09	139
113	e4	9512	3	41_i_l	e	4	i	l	1	2016-02-09	110
113	e5	7081	3	41_i_l	e	5	i	l	1	2016-02-15	116
113	e6	9795	3	41_i_l	e	6	i	l	1	2016-03-02	132
113	e7	8311	3	41_i_l	e	7	i	l	1	2016-03-04	134
114	a2	6108	3	42_i_l	a	2	i	l	0	NA	NA
114	a3	9732	3	42_i_l	a	3	i	l	0	NA	NA
114	a4	9611	3	42_i_l	a	4	i	l	1	2016-02-22	123
114	a5	8234	3	42_i_l	a	5	i	l	0	NA	NA
114	a6	8312	3	42_i_l	a	6	i	l	0	NA	NA
114	a7	9416	3	42_i_l	a	7	i	l	0	NA	NA
114	b1	9582	3	42_i_l	b	1	i	l	0	NA	NA
114	b2	9754	3	42_i_l	b	2	i	l	0	NA	NA
114	b3	7209	3	42_i_l	b	3	i	l	1	2016-03-09	139
114	b4	7102	3	42_i_l	b	4	i	l	1	2016-03-04	134
114	b5	9343	3	42_i_l	b	5	i	l	1	2016-03-25	155
114	b6	9854	3	42_i_l	b	6	i	l	1	2016-02-29	130
114	b7	265	3	42_i_l	b	7	i	l	1	2016-03-08	138
114	b8	9630	3	42_i_l	b	8	i	l	1	2016-02-29	130
114	c1	9892	3	42_i_l	c	1	i	l	0	NA	NA
114	c2	9622	3	42_i_l	c	2	i	l	1	2016-03-08	138
114	c3	5779	3	42_i_l	c	3	i	l	1	2016-03-21	151
114	c4	6090	3	42_i_l	c	4	i	l	1	2016-03-28	158
114	c5	9928	3	42_i_l	c	5	i	l	1	2016-03-21	151
114	c6	9574	3	42_i_l	c	6	i	l	1	2016-04-04	165
114	c7	7002	3	42_i_l	c	7	i	l	1	2016-03-21	151
114	c8	9517	3	42_i_l	c	8	i	l	1	2016-02-15	116
114	d1	7372	3	42_i_l	d	1	i	l	0	NA	NA
114	d2	9615	3	42_i_l	d	2	i	l	1	2016-03-10	140
114	d3	6105	3	42_i_l	d	3	i	l	1	2016-04-04	165
114	d4	9508	3	42_i_l	d	4	i	l	0	NA	NA
114	d5	7000	3	42_i_l	d	5	i	l	0	NA	NA
114	d6	6192	3	42_i_l	d	6	i	l	0	NA	NA
114	d7	9528	3	42_i_l	d	7	i	l	0	NA	NA
114	d8	9545	3	42_i_l	d	8	i	l	0	NA	NA
114	e2	9644	3	42_i_l	e	2	i	l	0	NA	NA
114	e3	9526	3	42_i_l	e	3	i	l	1	2016-02-22	123
114	e4	6990	3	42_i_l	e	4	i	l	0	NA	NA
114	e5	9992	3	42_i_l	e	5	i	l	1	2016-03-28	158
114	e6	932	3	42_i_l	e	6	i	l	1	2016-03-16	146
114	e7	7147	3	42_i_l	e	7	i	l	0	NA	NA
115	a2	8343	3	43_i_l	a	2	i	l	0	NA	NA
115	a3	7028	3	43_i_l	a	3	i	l	1	2016-02-26	127
115	a4	9828	3	43_i_l	a	4	i	l	0	NA	NA
115	a5	7343	3	43_i_l	a	5	i	l	0	NA	NA
115	a6	9589	3	43_i_l	a	6	i	l	0	NA	NA
115	a7	6131	3	43_i_l	a	7	i	l	0	NA	NA
115	b1	6217	3	43_i_l	b	1	i	l	0	NA	NA
115	b2	9619	3	43_i_l	b	2	i	l	0	NA	NA
115	b3	6210	3	43_i_l	b	3	i	l	1	2016-03-15	145
115	b4	7250	3	43_i_l	b	4	i	l	0	NA	NA
115	b5	9874	3	43_i_l	b	5	i	l	0	NA	NA
115	b6	9903	3	43_i_l	b	6	i	l	0	NA	NA
115	b7	9540	3	43_i_l	b	7	i	l	0	NA	NA
115	b8	6109	3	43_i_l	b	8	i	l	1	2016-03-30	160
115	c1	9823	3	43_i_l	c	1	i	l	0	NA	NA
115	c2	9748	3	43_i_l	c	2	i	l	0	NA	NA
115	c3	9717	3	43_i_l	c	3	i	l	1	2016-03-21	151
115	c4	9777	3	43_i_l	c	4	i	l	1	2016-04-07	168
115	c5	801	3	43_i_l	c	5	i	l	1	2016-03-18	148
115	c6	9656	3	43_i_l	c	6	i	l	0	NA	NA
115	c7	9641	3	43_i_l	c	7	i	l	1	2016-03-08	138
115	c8	9651	3	43_i_l	c	8	i	l	1	2016-03-21	151
115	d1	6945	3	43_i_l	d	1	i	l	0	NA	NA
115	d2	8376	3	43_i_l	d	2	i	l	1	2016-03-08	138
115	d3	9586	3	43_i_l	d	3	i	l	1	2016-03-25	155
115	d4	5741	3	43_i_l	d	4	i	l	0	NA	NA
115	d5	6680	3	43_i_l	d	5	i	l	0	NA	NA
115	d6	9661	3	43_i_l	d	6	i	l	1	2016-03-08	138
115	d7	6111	3	43_i_l	d	7	i	l	1	2016-04-04	165
115	d8	7014	3	43_i_l	d	8	i	l	1	2016-03-28	158
115	e2	6122	3	43_i_l	e	2	i	l	1	2016-03-25	155
115	e3	9881	3	43_i_l	e	3	i	l	0	NA	NA
115	e4	9904	3	43_i_l	e	4	i	l	1	2016-03-21	151
115	e5	9766	3	43_i_l	e	5	i	l	0	NA	NA
115	e6	7307	3	43_i_l	e	6	i	l	1	2016-03-22	152
115	e7	9470	3	43_i_l	e	7	i	l	1	2016-03-28	158
116	a2	9647	3	44_i_l	a	2	i	l	0	NA	NA
116	a3	6099	3	44_i_l	a	3	i	l	1	2016-01-19	89
116	a4	7025	3	44_i_l	a	4	i	l	1	2016-04-07	168
116	a5	7147	4	44_i_l	a	5	i	l	1	2016-04-07	168
116	a6	9701	4	44_i_l	a	6	i	l	1	2016-03-08	138
116	a7	9835	4	44_i_l	a	7	i	l	1	2016-03-04	134
116	b1	6987	4	44_i_l	b	1	i	l	1	2016-02-24	125
116	b2	1	4	44_i_l	b	2	i	l	0	NA	NA
116	b3	4958	4	44_i_l	b	3	i	l	1	2016-03-22	152
116	b4	6194	4	44_i_l	b	4	i	l	1	2016-03-16	146
116	b5	1890	4	44_i_l	b	5	i	l	1	2016-03-03	133
116	b6	9546	4	44_i_l	b	6	i	l	1	2016-04-04	165
116	b7	9561	4	44_i_l	b	7	i	l	0	NA	NA
116	b8	7164	4	44_i_l	b	8	i	l	1	2016-04-04	165
116	c1	9589	4	44_i_l	c	1	i	l	0	NA	NA
116	c2	6244	4	44_i_l	c	2	i	l	1	2016-03-04	134
116	c3	9834	4	44_i_l	c	3	i	l	1	2016-04-04	165
116	c4	915	4	44_i_l	c	4	i	l	0	NA	NA
116	c5	5349	4	44_i_l	c	5	i	l	1	2016-03-22	152
116	c6	9782	4	44_i_l	c	6	i	l	1	2016-03-23	153
116	c7	9591	4	44_i_l	c	7	i	l	0	NA	NA
116	c8	9513	4	44_i_l	c	8	i	l	1	2016-02-15	116
116	d1	9749	4	44_i_l	d	1	i	l	1	2016-02-24	125
116	d2	9937	4	44_i_l	d	2	i	l	1	2016-03-08	138
116	d3	9416	4	44_i_l	d	3	i	l	0	NA	NA
116	d4	9645	4	44_i_l	d	4	i	l	1	2016-03-15	145
116	d5	9332	4	44_i_l	d	5	i	l	0	NA	NA
116	d6	9826	4	44_i_l	d	6	i	l	0	NA	NA
116	d7	6898	4	44_i_l	d	7	i	l	1	2016-03-02	132
116	d8	9708	4	44_i_l	d	8	i	l	1	2016-02-26	127
116	e2	10014	4	44_i_l	e	2	i	l	1	2016-03-16	146
116	e3	9899	4	44_i_l	e	3	i	l	1	2016-03-10	140
116	e4	9924	4	44_i_l	e	4	i	l	1	2016-04-07	168
116	e5	9840	4	44_i_l	e	5	i	l	0	NA	NA
116	e6	6174	4	44_i_l	e	6	i	l	1	2016-03-16	146
116	e7	9944	4	44_i_l	e	7	i	l	1	2016-02-10	111
117	a2	7028	4	45_i_l	a	2	i	l	1	2016-02-25	126
117	a3	9713	4	45_i_l	a	3	i	l	1	2016-03-08	138
117	a4	9551	4	45_i_l	a	4	i	l	0	NA	NA
117	a5	5772	4	45_i_l	a	5	i	l	1	2016-03-03	133
117	a6	9554	4	45_i_l	a	6	i	l	1	2016-03-02	132
117	a7	9758	4	45_i_l	a	7	i	l	0	NA	NA
117	b1	8241	4	45_i_l	b	1	i	l	1	2016-03-29	159
117	b2	7163	4	45_i_l	b	2	i	l	1	2016-02-08	109
117	b3	7430	4	45_i_l	b	3	i	l	0	NA	NA
117	b4	9541	4	45_i_l	b	4	i	l	1	2016-02-29	130
117	b5	9747	4	45_i_l	b	5	i	l	1	2016-03-30	160
117	b6	9705	4	45_i_l	b	6	i	l	1	2016-03-02	132
117	b7	9562	4	45_i_l	b	7	i	l	1	2016-02-29	130
117	b8	9098	4	45_i_l	b	8	i	l	0	NA	NA
117	c1	8240	4	45_i_l	c	1	i	l	1	2016-03-16	146
117	c2	9831	4	45_i_l	c	2	i	l	1	2016-03-04	134
117	c3	9584	4	45_i_l	c	3	i	l	0	NA	NA
117	c4	403	4	45_i_l	c	4	i	l	1	2016-02-26	127
117	c5	9838	4	45_i_l	c	5	i	l	1	2016-02-26	127
117	c6	9512	4	45_i_l	c	6	i	l	1	2016-02-04	105
117	c7	7203	4	45_i_l	c	7	i	l	0	NA	NA
117	c8	6131	4	45_i_l	c	8	i	l	0	NA	NA
117	d1	9611	4	45_i_l	d	1	i	l	1	2016-02-22	123
117	d2	9836	4	45_i_l	d	2	i	l	0	NA	NA
117	d3	7165	4	45_i_l	d	3	i	l	1	2016-03-08	138
117	d4	9748	4	45_i_l	d	4	i	l	1	2016-03-29	159
117	d5	9594	4	45_i_l	d	5	i	l	1	2016-03-29	159
117	d6	6180	4	45_i_l	d	6	i	l	1	2016-03-25	155
117	d7	6111	4	45_i_l	d	7	i	l	1	2016-04-11	172
117	d8	9876	4	45_i_l	d	8	i	l	1	2016-03-21	151
117	e2	6216	4	45_i_l	e	2	i	l	0	NA	NA
117	e3	7127	4	45_i_l	e	3	i	l	1	2016-02-22	123
117	e4	9602	4	45_i_l	e	4	i	l	1	2016-03-08	138
117	e5	9771	4	45_i_l	e	5	i	l	0	NA	NA
117	e6	9427	4	45_i_l	e	6	i	l	1	2016-03-22	152
117	e7	9058	4	45_i_l	e	7	i	l	1	2016-03-23	153
118	a2	7298	4	46_i_l	a	2	i	l	0	NA	NA
118	a3	9643	4	46_i_l	a	3	i	l	1	2016-03-16	146
118	a4	9866	4	46_i_l	a	4	i	l	0	NA	NA
118	a5	9843	4	46_i_l	a	5	i	l	0	NA	NA
118	a6	9511	4	46_i_l	a	6	i	l	1	2016-02-26	127
118	a7	6145	4	46_i_l	a	7	i	l	0	NA	NA
118	b1	9537	4	46_i_l	b	1	i	l	1	2016-02-11	112
118	b2	9636	4	46_i_l	b	2	i	l	1	2016-03-10	140
118	b3	9514	4	46_i_l	b	3	i	l	1	2016-02-11	112
118	b4	9725	4	46_i_l	b	4	i	l	1	2016-02-18	119
118	b5	9657	4	46_i_l	b	5	i	l	1	2016-02-11	112
118	b6	9609	4	46_i_l	b	6	i	l	1	2016-02-25	126
118	b7	9298	4	46_i_l	b	7	i	l	0	NA	NA
118	b8	9775	4	46_i_l	b	8	i	l	0	NA	NA
118	c1	9343	4	46_i_l	c	1	i	l	1	2016-03-21	151
118	c2	9121	4	46_i_l	c	2	i	l	0	NA	NA
118	c3	9772	4	46_i_l	c	3	i	l	1	2016-02-03	104
118	c4	5741	4	46_i_l	c	4	i	l	0	NA	NA
118	c5	9879	4	46_i_l	c	5	i	l	0	NA	NA
118	c6	801	4	46_i_l	c	6	i	l	1	2016-03-18	148
118	c7	9706	4	46_i_l	c	7	i	l	0	NA	NA
118	c8	7282	4	46_i_l	c	8	i	l	1	2016-03-16	146
118	d1	9698	4	46_i_l	d	1	i	l	1	2016-03-08	138
118	d2	9825	4	46_i_l	d	2	i	l	1	2016-03-04	134
118	d3	9519	4	46_i_l	d	3	i	l	1	2016-03-03	133
118	d4	9905	4	46_i_l	d	4	i	l	1	2016-03-30	160
118	d5	7347	4	46_i_l	d	5	i	l	1	2016-03-04	134
118	d6	772	4	46_i_l	d	6	i	l	0	NA	NA
118	d7	7372	4	46_i_l	d	7	i	l	0	NA	NA
118	d8	9890	4	46_i_l	d	8	i	l	0	NA	NA
118	e2	9764	4	46_i_l	e	2	i	l	1	2016-02-09	110
118	e3	9900	4	46_i_l	e	3	i	l	1	2016-02-16	117
118	e4	8387	4	46_i_l	e	4	i	l	1	2016-02-29	130
118	e5	7117	4	46_i_l	e	5	i	l	1	2016-03-08	138
118	e6	9732	4	46_i_l	e	6	i	l	1	2016-04-22	183
118	e7	9781	4	46_i_l	e	7	i	l	1	2016-03-08	138
119	a2	9901	4	47_i_l	a	2	i	l	0	NA	NA
119	a3	9802	4	47_i_l	a	3	i	l	1	2016-03-02	132
119	a4	7162	4	47_i_l	a	4	i	l	0	NA	NA
119	a5	6193	4	47_i_l	a	5	i	l	0	NA	NA
119	a6	7280	4	47_i_l	a	6	i	l	0	NA	NA
119	a7	5811	4	47_i_l	a	7	i	l	0	NA	NA
119	b1	6188	4	47_i_l	b	1	i	l	0	NA	NA
119	b2	9787	4	47_i_l	b	2	i	l	1	2016-03-08	138
119	b3	9543	4	47_i_l	b	3	i	l	1	2016-03-08	138
119	b4	9587	4	47_i_l	b	4	i	l	1	2016-03-29	159
119	b5	9596	4	47_i_l	b	5	i	l	0	NA	NA
119	b6	8354	4	47_i_l	b	6	i	l	1	2016-03-02	132
119	b7	6105	4	47_i_l	b	7	i	l	0	NA	NA
119	b8	9891	4	47_i_l	b	8	i	l	0	NA	NA
119	c1	8365	4	47_i_l	c	1	i	l	1	2016-03-03	133
119	c2	9820	4	47_i_l	c	2	i	l	0	NA	NA
119	c3	9565	4	47_i_l	c	3	i	l	0	NA	NA
119	c4	9841	4	47_i_l	c	4	i	l	0	NA	NA
119	c5	6090	4	47_i_l	c	5	i	l	0	NA	NA
119	c6	9846	4	47_i_l	c	6	i	l	1	2016-04-01	162
119	c7	5486	4	47_i_l	c	7	i	l	0	NA	NA
119	c8	9938	4	47_i_l	c	8	i	l	1	2016-03-03	133
119	d1	9855	4	47_i_l	d	1	i	l	1	2016-01-19	89
119	d2	9548	4	47_i_l	d	2	i	l	0	NA	NA
119	d3	9583	4	47_i_l	d	3	i	l	0	NA	NA
119	d4	8311	4	47_i_l	d	4	i	l	1	2016-03-03	133
119	d5	9799	4	47_i_l	d	5	i	l	1	2016-03-28	158
119	d6	9125	4	47_i_l	d	6	i	l	1	2016-04-07	168
119	d7	9510	4	47_i_l	d	7	i	l	1	2016-02-26	127
119	d8	8227	4	47_i_l	d	8	i	l	1	2016-03-29	159
119	e2	6107	4	47_i_l	e	2	i	l	0	NA	NA
119	e3	8236	4	47_i_l	e	3	i	l	0	NA	NA
