pathimage	site	totarea	sk	bp	ep	datelabeled	tray	pos	organ	indpop	num
../data/field_tuebingen_harvesting/2016_04_15/P1060699.JPG	tuebingen	319086	66334	7341	431	2017-03-17_12:38:57	246	a6	i	i	NA
../data/field_tuebingen_harvesting/2016_04_15/P1060700.JPG	tuebingen	101957	20129	3449	121	2017-03-17_12:39:00	248	b3	r	i	NA
../data/field_tuebingen_harvesting/2016_04_15/P1060701.JPG	tuebingen	203437	36899	3530	304	2017-03-17_12:39:04	248	b3	i	i	NA
../data/field_tuebingen_harvesting/2016_04_15/P1060702.JPG	tuebingen	176539	38270	6674	380	2017-03-17_12:39:09	212	a2	r	p	11
../data/field_tuebingen_harvesting/2016_04_15/P1060703.JPG	tuebingen	1054077	169731	5651	1205	2017-03-17_12:39:11	212	a2	i	p	11
../data/field_tuebingen_harvesting/2016_04_15/P1060704.JPG	tuebingen	206281	37071	4233	419	2017-03-17_12:39:17	211	b1	r	p	16
../data/field_tuebingen_harvesting/2016_04_15/P1060705.JPG	tuebingen	666870	120344	3188	704	2017-03-17_12:39:20	211	b1	i	p	16
../data/field_tuebingen_harvesting/2016_04_15/P1060706.JPG	tuebingen	148888	27118	2907	451	2017-03-17_12:39:27	193	b8	r	p	25
../data/field_tuebingen_harvesting/2016_04_15/P1060707.JPG	tuebingen	957736	196148	10657	1541	2017-03-17_12:39:29	193	b8	i	p	25
../data/field_tuebingen_harvesting/2016_04_15/P1060708.JPG	tuebingen	187025	29414	3618	297	2017-03-17_12:39:34	194	a5	r	p	10
../data/field_tuebingen_harvesting/2016_04_15/P1060709.JPG	tuebingen	667954	114751	3431	610	2017-03-17_12:39:49	194	a5	i	p	10
../data/field_tuebingen_harvesting/2016_04_15/P1060710.JPG	tuebingen	98821	17230	1993	287	2017-03-17_12:39:54	65	d8	r	p	20
../data/field_tuebingen_harvesting/2016_04_15/P1060711.JPG	tuebingen	104195	24347	603	325	2017-03-17_12:40:01	65	b8	i	p	20
../data/field_tuebingen_harvesting/2016_04_15/P1060712.JPG	tuebingen	159889	25764	2283	261	2017-03-17_12:40:08	66	d5	r	p	10
../data/field_tuebingen_harvesting/2016_04_15/P1060713.JPG	tuebingen	242913	43459	1728	304	2017-03-17_12:40:16	66	d5	i	p	10
../data/field_tuebingen_harvesting/2016_04_15/P1060714.JPG	tuebingen	374358	76789	9404	722	2017-03-17_12:40:22	242	b6	r	p	30
../data/field_tuebingen_harvesting/2016_04_15/P1060715.JPG	tuebingen	1238811	201773	8294	1266	2017-03-17_12:40:35	242	b6	i	p	30
../data/field_tuebingen_harvesting/2016_04_15/P1060716.JPG	tuebingen	201532	39695	3973	487	2017-03-17_12:40:41	239	c6	r	p	23
../data/field_tuebingen_harvesting/2016_04_15/P1060717.JPG	tuebingen	578569	100333	1798	620	2017-03-17_12:40:48	239	c6	i	p	23
../data/field_tuebingen_harvesting/2016_04_18/P1060719.JPG	tuebingen	160817	28045	3139	483	2017-03-17_12:40:52	198	a5	r	p	13
../data/field_tuebingen_harvesting/2016_04_18/P1060720.JPG	tuebingen	846613	144880	4493	992	2017-03-17_12:40:58	198	a5	i	p	13
../data/field_tuebingen_harvesting/2016_04_18/P1060721.JPG	tuebingen	75723	14392	2399	67	2017-03-17_12:41:04	267	c1	r	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060722.JPG	tuebingen	332918	65264	4860	533	2017-03-17_12:41:05	267	c1	i	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060723.JPG	tuebingen	215903	40724	6485	491	2017-03-17_12:41:10	205	a3	r	p	12
../data/field_tuebingen_harvesting/2016_04_18/P1060724.JPG	tuebingen	963225	158016	4112	905	2017-03-17_12:41:15	205	a3	i	p	12
../data/field_tuebingen_harvesting/2016_04_18/P1060725.JPG	tuebingen	114778	25868	5676	199	2017-03-17_12:41:22	210	c4	r	p	20
../data/field_tuebingen_harvesting/2016_04_18/P1060726.JPG	tuebingen	538540	106169	3315	716	2017-03-17_12:41:24	210	c4	i	p	20
../data/field_tuebingen_harvesting/2016_04_18/P1060727.JPG	tuebingen	25092	4498	729	51	2017-03-17_12:41:31	315	a7	r	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060728.JPG	tuebingen	139786	24567	1866	255	2017-03-17_12:41:41	315	a7	i	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060729.JPG	tuebingen	155394	31622	6175	380	2017-03-17_12:41:46	210	c3	r	p	24
../data/field_tuebingen_harvesting/2016_04_18/P1060730.JPG	tuebingen	588699	110619	5002	693	2017-03-17_12:41:52	210	c3	i	p	24
../data/field_tuebingen_harvesting/2016_04_18/P1060731.JPG	tuebingen	86268	17965	3046	245	2017-03-17_12:41:58	179	b6	r	p	16
../data/field_tuebingen_harvesting/2016_04_18/P1060732.JPG	tuebingen	1186436	225554	8091	1642	2017-03-17_12:42:06	179	b6	i	p	16
../data/field_tuebingen_harvesting/2016_04_18/P1060733.JPG	tuebingen	333544	62925	9494	649	2017-03-17_12:42:15	178	b2	r	p	14
../data/field_tuebingen_harvesting/2016_04_18/P1060734.JPG	tuebingen	1010550	178608	9399	1424	2017-03-17_12:42:20	178	b2	i	p	14
../data/field_tuebingen_harvesting/2016_04_18/P1060735.JPG	tuebingen	271444	47618	7306	452	2017-03-17_12:42:45	179	c5	r	p	11
../data/field_tuebingen_harvesting/2016_04_18/P1060736.JPG	tuebingen	916511	148772	6644	970	2017-03-17_12:42:48	179	c5	i	p	11
../data/field_tuebingen_harvesting/2016_04_18/P1060737.JPG	tuebingen	142761	25119	2790	419	2017-03-17_12:42:53	183	c2	r	p	12
../data/field_tuebingen_harvesting/2016_04_18/P1060738.JPG	tuebingen	1572631	229126	7736	1417	2017-03-17_12:42:58	183	c2	i	p	12
../data/field_tuebingen_harvesting/2016_04_18/P1060739.JPG	tuebingen	102294	19758	2902	252	2017-03-17_12:43:03	193	d5	r	p	6
../data/field_tuebingen_harvesting/2016_04_18/P1060740.JPG	tuebingen	1055131	165837	4253	858	2017-03-17_12:43:13	183	d5	i	p	6
../data/field_tuebingen_harvesting/2016_04_18/P1060741.JPG	tuebingen	104905	18512	1586	402	2017-03-17_12:43:31	185	b2	r	p	20
../data/field_tuebingen_harvesting/2016_04_18/P1060742.JPG	tuebingen	1073301	173785	5931	1005	2017-03-17_12:43:37	185	b2	i	p	20
../data/field_tuebingen_harvesting/2016_04_18/P1060743.JPG	tuebingen	65884	11455	1275	213	2017-03-17_12:43:41	216	c5	r	p	13
../data/field_tuebingen_harvesting/2016_04_18/P1060744.JPG	tuebingen	596155	114999	6960	758	2017-03-17_12:43:43	216	c5	i	p	13
../data/field_tuebingen_harvesting/2016_04_18/P1060745.JPG	tuebingen	64614	10451	1240	200	2017-03-17_12:43:48	184	d3	r	p	8
../data/field_tuebingen_harvesting/2016_04_18/P1060746.JPG	tuebingen	988222	170992	6944	1233	2017-03-17_12:43:50	184	d3	i	p	8
../data/field_tuebingen_harvesting/2016_04_18/P1060747.JPG	tuebingen	63574	11234	1401	172	2017-03-17_12:43:58	182	d7	r	p	7
../data/field_tuebingen_harvesting/2016_04_18/P1060748.JPG	tuebingen	1001082	164849	9420	1234	2017-03-17_12:44:07	182	d7	i	p	7
../data/field_tuebingen_harvesting/2016_04_18/P1060749.JPG	tuebingen	431397	77188	7643	723	2017-03-17_12:44:13	230	c6	r	p	16
../data/field_tuebingen_harvesting/2016_04_18/P1060750.JPG	tuebingen	1003831	163522	6020	1167	2017-03-17_12:44:20	230	c6	i	p	16
../data/field_tuebingen_harvesting/2016_04_18/P1060751.JPG	tuebingen	275862	52185	8943	334	2017-03-17_12:44:24	218	c7	r	p	7
../data/field_tuebingen_harvesting/2016_04_18/P1060752.JPG	tuebingen	732368	120458	4176	840	2017-03-17_12:44:25	218	c7	i	p	7
../data/field_tuebingen_harvesting/2016_04_18/P1060753.JPG	tuebingen	118510	23979	5426	95	2017-03-17_12:44:30	279	c2	r	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060754.JPG	tuebingen	551682	91682	6701	743	2017-03-17_12:44:31	279	c2	i	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060755.JPG	tuebingen	340517	56324	8070	524	2017-03-17_12:44:37	190	c3	r	p	24
../data/field_tuebingen_harvesting/2016_04_18/P1060756.JPG	tuebingen	632904	113881	4270	811	2017-03-17_12:44:42	190	a3	i	p	24
../data/field_tuebingen_harvesting/2016_04_18/P1060757.JPG	tuebingen	140914	25144	3406	364	2017-03-17_12:44:50	186	c7	r	p	14
../data/field_tuebingen_harvesting/2016_04_18/P1060758.JPG	tuebingen	1420691	253574	11562	1672	2017-03-17_12:44:52	186	c7	i	p	14
../data/field_tuebingen_harvesting/2016_04_18/P1060761.JPG	tuebingen	116832	19419	2324	414	2017-03-17_12:45:11	191	d7	r	p	17
../data/field_tuebingen_harvesting/2016_04_18/P1060762.JPG	tuebingen	1105093	197774	9807	1246	2017-03-17_12:45:12	191	d7	i	p	17
../data/field_tuebingen_harvesting/2016_04_18/P1060763.JPG	tuebingen	361281	64759	9453	540	2017-03-17_12:45:22	189	a6	i	p	11
../data/field_tuebingen_harvesting/2016_04_18/P1060764.JPG	tuebingen	586883	98685	4520	705	2017-03-17_12:45:25	189	a6	r	p	11
../data/field_tuebingen_harvesting/2016_04_18/P1060765.JPG	tuebingen	97655	17177	2023	367	2017-03-17_12:46:06	194	a5	r	p	12
../data/field_tuebingen_harvesting/2016_04_18/P1060766.JPG	tuebingen	335603	60827	2959	577	2017-03-17_12:46:10	194	a5	i	p	12
../data/field_tuebingen_harvesting/2016_04_18/P1060769.JPG	tuebingen	37051	3749	379	47	2017-03-17_12:46:14	97	c7	r	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060770.JPG	tuebingen	71214	14359	610	109	2017-03-17_12:46:15	97	c7	i	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060771.JPG	tuebingen	55199	11231	2199	63	2017-03-17_12:46:23	85	a4	r	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060772.JPG	tuebingen	62705	12121	838	58	2017-03-17_12:46:24	85	a4	i	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060773.JPG	tuebingen	152010	25566	4102	193	2017-03-17_12:46:29	288	a2	r	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060774.JPG	tuebingen	454212	78593	7333	386	2017-03-17_12:46:31	288	a2	i	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060775.JPG	tuebingen	100049	21652	3958	135	2017-03-17_12:46:34	290	d1	r	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060776.JPG	tuebingen	500845	94475	8016	815	2017-03-17_12:46:36	290	d1	i	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060777.JPG	tuebingen	50441	7359	935	51	2017-03-17_12:46:39	138	c1	r	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060778.JPG	tuebingen	78558	16800	787	109	2017-03-17_12:46:40	138	c1	i	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060779.JPG	tuebingen	141440	29549	4773	260	2017-03-17_12:46:44	300	a6	r	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060780.JPG	tuebingen	398624	69412	4677	519	2017-03-17_12:46:45	300	a6	i	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060781.JPG	tuebingen	86188	17022	2435	140	2017-03-17_12:46:50	296	a3	r	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060782.JPG	tuebingen	492956	86608	7301	560	2017-03-17_12:46:52	296	a3	i	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060783.JPG	tuebingen	130920	23195	2368	344	2017-03-17_12:47:14	223	a3	r	p	11
../data/field_tuebingen_harvesting/2016_04_18/P1060784.JPG	tuebingen	701831	127895	7877	889	2017-03-17_12:47:20	223	a3	r	p	11
../data/field_tuebingen_harvesting/2016_04_18/P1060785.JPG	tuebingen	24268	3556	367	63	2017-03-17_12:47:26	214	b8	r	p	16
../data/field_tuebingen_harvesting/2016_04_18/P1060786.JPG	tuebingen	470077	95871	6350	500	2017-03-17_12:47:28	214	b8	i	p	16
../data/field_tuebingen_harvesting/2016_04_18/P1060787.JPG	tuebingen	166981	28928	3501	469	2017-03-17_12:47:33	223	a3	r	p	17
../data/field_tuebingen_harvesting/2016_04_18/P1060788.JPG	tuebingen	806237	149493	8119	1021	2017-03-17_12:47:39	226	a3	i	p	17
../data/field_tuebingen_harvesting/2016_04_18/P1060789.JPG	tuebingen	116273	23287	2725	409	2017-03-17_12:47:44	226	e7	r	p	21
../data/field_tuebingen_harvesting/2016_04_18/P1060790.JPG	tuebingen	1143211	202047	8138	1343	2017-03-17_12:47:50	226	e7	i	p	21
../data/field_tuebingen_harvesting/2016_04_18/P1060791.JPG	tuebingen	79517	13594	1195	275	2017-03-17_12:47:54	228	b3	r	p	19
../data/field_tuebingen_harvesting/2016_04_18/P1060792.JPG	tuebingen	817745	151094	7610	937	2017-03-17_12:47:56	228	b3	i	p	19
../data/field_tuebingen_harvesting/2016_04_18/P1060793.JPG	tuebingen	287000	48496	7302	336	2017-03-17_12:48:15	229	e4	r	p	8
../data/field_tuebingen_harvesting/2016_04_18/P1060794.JPG	tuebingen	768926	138297	9504	1019	2017-03-17_12:48:26	229	e4	i	p	8
../data/field_tuebingen_harvesting/2016_04_18/P1060795.JPG	tuebingen	124350	21045	1883	483	2017-03-17_12:48:30	231	a3	r	p	22
../data/field_tuebingen_harvesting/2016_04_18/P1060796.JPG	tuebingen	891787	161422	10096	966	2017-03-17_12:48:37	231	a3	i	p	22
../data/field_tuebingen_harvesting/2016_04_18/P1060797.JPG	tuebingen	509697	84982	11106	791	2017-03-17_12:48:43	241	a6	r	p	25
../data/field_tuebingen_harvesting/2016_04_18/P1060798.JPG	tuebingen	855625	133453	4875	879	2017-03-17_12:48:48	241	a6	i	p	25
../data/field_tuebingen_harvesting/2016_04_18/P1060799.JPG	tuebingen	73630	13024	1277	296	2017-03-17_12:48:54	242	a7	r	p	23
../data/field_tuebingen_harvesting/2016_04_18/P1060800.JPG	tuebingen	368082	74873	2792	766	2017-03-17_12:48:58	242	a7	i	p	23
../data/field_tuebingen_harvesting/2016_04_18/P1060801.JPG	tuebingen	84281	13708	1476	313	2017-03-17_12:49:03	243	b7	r	p	22
../data/field_tuebingen_harvesting/2016_04_18/P1060802.JPG	tuebingen	644185	137589	7201	782	2017-03-17_12:49:04	243	b7	i	p	22
../data/field_tuebingen_harvesting/2016_04_18/P1060803.JPG	tuebingen	282343	55370	8505	619	2017-03-17_12:49:17	224	b4	r	p	18
../data/field_tuebingen_harvesting/2016_04_18/P1060804.JPG	tuebingen	656274	110101	5448	765	2017-03-17_12:49:18	224	b4	i	p	18
../data/field_tuebingen_harvesting/2016_04_18/P1060805.JPG	tuebingen	417749	74825	9664	669	2017-03-17_12:49:24	231	e4	r	p	22
../data/field_tuebingen_harvesting/2016_04_18/P1060806.JPG	tuebingen	730591	127803	5881	881	2017-03-17_12:49:28	231	e4	i	p	22
../data/field_tuebingen_harvesting/2016_04_18/P1060807.JPG	tuebingen	72895	13046	1930	140	2017-03-17_12:49:35	324	b7	r	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060808.JPG	tuebingen	346515	60157	3540	504	2017-03-17_12:49:37	324	b7	i	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060809.JPG	tuebingen	48435	9861	1521	78	2017-03-17_12:49:41	318	c8	r	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060810.JPG	tuebingen	199385	40476	2228	305	2017-03-17_12:49:42	318	c8	i	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060811.JPG	tuebingen	143463	20974	2990	100	2017-03-17_12:49:49	325	a3	r	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060812.JPG	tuebingen	554609	92283	8361	592	2017-03-17_12:49:51	325	a3	i	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060813.JPG	tuebingen	77840	13811	1841	125	2017-03-17_12:50:02	304	e5	r	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060814.JPG	tuebingen	909819	159386	9971	1112	2017-03-17_12:50:04	304	e5	i	i	NA
../data/field_tuebingen_harvesting/2016_04_18/P1060815.JPG	tuebingen	376302	66396	7912	512	2017-03-17_12:50:10	230	a4	r	p	12
../data/field_tuebingen_harvesting/2016_04_18/P1060816.JPG	tuebingen	1218136	189579	8094	1327	2017-03-17_12:50:20	230	a4	i	p	10
../data/field_tuebingen_harvesting/2016_04_18/P1060817.JPG	tuebingen	149599	27568	3439	309	2017-03-17_12:50:26	199	e3	r	p	12
../data/field_tuebingen_harvesting/2016_04_18/P1060818.JPG	tuebingen	623671	113007	4434	984	2017-03-17_12:50:27	199	e3	i	p	12
../data/field_tuebingen_harvesting/2016_04_19/P1060819.JPG	tuebingen	202723	41795	8260	263	2017-03-17_12:50:33	219	c1	r	p	5
../data/field_tuebingen_harvesting/2016_04_19/P1060820.JPG	tuebingen	503452	86805	4992	591	2017-03-17_12:50:42	219	c1	i	p	5
../data/field_tuebingen_harvesting/2016_04_19/P1060821.JPG	tuebingen	45581	8130	561	183	2017-03-17_12:50:45	16	d2	r	p	19
../data/field_tuebingen_harvesting/2016_04_19/P1060822.JPG	tuebingen	156234	38976	1428	446	2017-03-17_12:50:47	16	d2	i	p	19
../data/field_tuebingen_harvesting/2016_04_19/P1060823.JPG	tuebingen	124526	24445	2601	392	2017-03-17_12:50:53	194	d4	r	p	17
../data/field_tuebingen_harvesting/2016_04_19/P1060824.JPG	tuebingen	691795	128339	5306	670	2017-03-17_12:51:00	194	d4	i	p	17
../data/field_tuebingen_harvesting/2016_04_19/P1060825.JPG	tuebingen	387984	70966	7239	853	2017-03-17_12:51:06	193	b5	r	p	21
../data/field_tuebingen_harvesting/2016_04_19/P1060826.JPG	tuebingen	874044	151127	4904	992	2017-03-17_12:51:07	193	b5	i	p	21
../data/field_tuebingen_harvesting/2016_04_19/P1060827.JPG	tuebingen	59894	10814	991	230	2017-03-17_12:51:12	193	c1	r	p	8
../data/field_tuebingen_harvesting/2016_04_19/P1060828.JPG	tuebingen	928239	167176	5491	1157	2017-03-17_12:51:13	193	c1	i	p	8
../data/field_tuebingen_harvesting/2016_04_19/P1060829.JPG	tuebingen	284253	51521	5559	838	2017-03-17_12:51:19	192	b8	r	p	21
../data/field_tuebingen_harvesting/2016_04_19/P1060830.JPG	tuebingen	990446	173901	7111	1002	2017-03-17_12:51:23	192	b8	i	p	21
../data/field_tuebingen_harvesting/2016_04_19/P1060831.JPG	tuebingen	349623	65687	7052	685	2017-03-17_12:51:27	192	b1	r	p	17
../data/field_tuebingen_harvesting/2016_04_19/P1060832.JPG	tuebingen	857559	153526	3874	862	2017-03-17_12:51:28	192	b1	i	p	17
../data/field_tuebingen_harvesting/2016_04_19/P1060833.JPG	tuebingen	306358	56250	6914	712	2017-03-17_12:51:37	191	b8	r	p	19
../data/field_tuebingen_harvesting/2016_04_19/P1060834.JPG	tuebingen	1035790	185554	6211	1208	2017-03-17_12:51:42	191	b8	i	p	19
../data/field_tuebingen_harvesting/2016_04_19/P1060835.JPG	tuebingen	280014	54127	5711	767	2017-03-17_12:51:47	186	d5	r	p	20
../data/field_tuebingen_harvesting/2016_04_19/P1060836.JPG	tuebingen	1446715	245109	11061	1583	2017-03-17_12:51:51	186	d5	i	p	20
../data/field_tuebingen_harvesting/2016_04_19/P1060837.JPG	tuebingen	401919	71379	8641	869	2017-03-17_12:51:56	190	b3	r	p	17
../data/field_tuebingen_harvesting/2016_04_19/P1060838.JPG	tuebingen	998471	178788	5737	1090	2017-03-17_12:51:57	190	b3	i	p	17
../data/field_tuebingen_harvesting/2016_04_19/P1060839.JPG	tuebingen	74403	14325	1368	290	2017-03-17_12:52:01	222	c2	r	p	12
../data/field_tuebingen_harvesting/2016_04_19/P1060840.JPG	tuebingen	534464	102574	2878	558	2017-03-17_12:52:03	222	c2	i	p	12
../data/field_tuebingen_harvesting/2016_04_19/P1060841.JPG	tuebingen	366652	75278	11401	802	2017-03-17_12:52:07	225	c8	r	p	21
../data/field_tuebingen_harvesting/2016_04_19/P1060842.JPG	tuebingen	789483	149293	4997	718	2017-03-17_12:52:11	225	c8	i	p	21
../data/field_tuebingen_harvesting/2016_04_19/P1060843.JPG	tuebingen	188699	35791	3737	644	2017-03-17_12:52:18	226	b1	r	p	25
../data/field_tuebingen_harvesting/2016_04_19/P1060844.JPG	tuebingen	808326	151967	5196	906	2017-03-17_12:52:22	226	b1	i	p	25
../data/field_tuebingen_harvesting/2016_04_19/P1060845.JPG	tuebingen	239824	44493	6327	470	2017-03-17_12:52:28	227	a7	r	p	13
../data/field_tuebingen_harvesting/2016_04_19/P1060846.JPG	tuebingen	775876	123131	3671	812	2017-03-17_12:52:30	227	a7	i	p	13
../data/field_tuebingen_harvesting/2016_04_19/P1060847.JPG	tuebingen	191419	39158	7068	310	2017-03-17_12:52:35	227	c7	r	p	7
../data/field_tuebingen_harvesting/2016_04_19/P1060848.JPG	tuebingen	590289	99551	3291	620	2017-03-17_12:52:40	227	c7	i	p	7
../data/field_tuebingen_harvesting/2016_04_19/P1060849.JPG	tuebingen	231469	49182	9011	476	2017-03-17_12:52:44	229	c1	r	p	16
../data/field_tuebingen_harvesting/2016_04_19/P1060850.JPG	tuebingen	912401	164303	4629	888	2017-03-17_12:52:45	229	c1	i	p	16
../data/field_tuebingen_harvesting/2016_04_19/P1060851.JPG	tuebingen	248556	44236	4609	688	2017-03-17_12:52:49	229	d4	r	p	18
../data/field_tuebingen_harvesting/2016_04_19/P1060852.JPG	tuebingen	875841	152773	5020	883	2017-03-17_12:52:51	229	d4	i	p	18
../data/field_tuebingen_harvesting/2016_04_19/P1060853.JPG	tuebingen	333621	60413	8080	651	2017-03-17_12:52:56	229	a2	r	p	14
../data/field_tuebingen_harvesting/2016_04_19/P1060854.JPG	tuebingen	686322	128748	4115	851	2017-03-17_12:53:01	229	a2	i	p	14
../data/field_tuebingen_harvesting/2016_04_19/P1060855.JPG	tuebingen	123385	21617	2308	411	2017-03-17_12:53:06	220	a7	r	p	13
../data/field_tuebingen_harvesting/2016_04_19/P1060856.JPG	tuebingen	836416	144105	5240	929	2017-03-17_12:53:10	220	a7	i	p	13
../data/field_tuebingen_harvesting/2016_04_19/P1060857.JPG	tuebingen	136042	25003	2724	395	2017-03-17_12:53:21	200	d1	r	p	14
../data/field_tuebingen_harvesting/2016_04_19/P1060858.JPG	tuebingen	568286	104030	3030	624	2017-03-17_12:53:23	200	d1	i	p	14
../data/field_tuebingen_harvesting/2016_04_19/P1060859.JPG	tuebingen	798748	133154	3541	810	2017-03-17_12:53:28	203	a2	r	p	17
../data/field_tuebingen_harvesting/2016_04_19/P1060860.JPG	tuebingen	241917	42077	4908	482	2017-03-17_12:53:29	203	a2	i	p	17
../data/field_tuebingen_harvesting/2016_04_19/P1060861.JPG	tuebingen	463408	83061	10495	724	2017-03-17_12:53:34	202	e5	r	p	24
../data/field_tuebingen_harvesting/2016_04_19/P1060862.JPG	tuebingen	661041	119079	2911	588	2017-03-17_12:53:35	202	e5	i	p	24
../data/field_tuebingen_harvesting/2016_04_19/P1060863.JPG	tuebingen	84034	17109	2718	115	2017-03-17_12:53:40	300	c1	r	i	NA
../data/field_tuebingen_harvesting/2016_04_19/P1060864.JPG	tuebingen	469672	75047	2523	469	2017-03-17_12:53:41	300	c1	i	i	NA
../data/field_tuebingen_harvesting/2016_04_19/P1060865.JPG	tuebingen	97804	23543	5645	64	2017-03-17_12:53:54	343	c8	r	i	NA
../data/field_tuebingen_harvesting/2016_04_19/P1060866.JPG	tuebingen	731182	120321	6384	848	2017-03-17_12:53:56	343	c8	i	i	NA
../data/field_tuebingen_harvesting/2016_04_19/P1060867.JPG	tuebingen	46035	9910	1353	92	2017-03-17_12:53:59	300	d8	r	i	NA
../data/field_tuebingen_harvesting/2016_04_19/P1060868.JPG	tuebingen	272751	46441	1634	296	2017-03-17_12:54:01	300	d8	i	i	NA
../data/field_tuebingen_harvesting/2016_04_19/P1060869.JPG	tuebingen	160104	24863	4716	85	2017-03-17_12:54:04	228	c7	r	i	NA
../data/field_tuebingen_harvesting/2016_04_19/P1060870.JPG	tuebingen	533280	89288	3193	425	2017-03-17_12:54:06	228	c7	i	i	NA
../data/field_tuebingen_harvesting/2016_04_19/P1060871.JPG	tuebingen	115750	26382	6186	75	2017-03-17_12:54:11	333	d1	r	i	NA
../data/field_tuebingen_harvesting/2016_04_19/P1060872.JPG	tuebingen	446049	85551	2827	525	2017-03-17_12:54:12	333	d1	i	i	NA
